FilePath,SpeakerID
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/n1AhsXCESIQ/00003.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/n1AhsXCESIQ/00001.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/n1AhsXCESIQ/00002.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/n1AhsXCESIQ/00007.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/n1AhsXCESIQ/00008.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/n1AhsXCESIQ/00005.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/n1AhsXCESIQ/00004.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/n1AhsXCESIQ/00006.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/DPXbloEIfvg/00001.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/DPXbloEIfvg/00002.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/efKQULo-g3Y/00003.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/efKQULo-g3Y/00001.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/efKQULo-g3Y/00002.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/efKQULo-g3Y/00007.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/efKQULo-g3Y/00008.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/efKQULo-g3Y/00005.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/efKQULo-g3Y/00004.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/efKQULo-g3Y/00006.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/N_IFXysOhCE/00003.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/N_IFXysOhCE/00001.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/N_IFXysOhCE/00002.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/N_IFXysOhCE/00007.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/N_IFXysOhCE/00009.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/N_IFXysOhCE/00008.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/N_IFXysOhCE/00005.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/N_IFXysOhCE/00004.wav,id10608
/home/dsp/Documents/wav_data/SpeakerRecognition_dataset/Voxceleb/vox1_dev_wav//wav/id10608/N_IFXysOhCE/00006.wav,id10608
